clues,sub_abreviacion,tip_abreviacion,nombre_unidad,en_operacion,id_entidad_federativa,tipo_unidad,institucion
OCIMB007683,99,A,RANCHO VIEJO,1,20,1,IMB
OCIMB007695,99,A,SAN ANDRES COPALA,1,20,1,IMB
OCIMB007700,99,CES,CESA SAN PEDRO POCHUTLA,1,20,1,IMB
OCIMB007712,99,A,SANTA CATARINA ADEQUEZ,1,20,1,IMB
OCIMB007724,99,A,EMILIO PORTES GIL,1,20,1,IMB
OCIMB007736,99,A,TIERRA COLORADA APASCO,1,20,1,IMB
OCIMB007741,99,A,BENITO JUÁREZ OCOTEPEC,1,20,1,IMB
OCIMB007753,99,D,SANTA MARÍA YUCUHITI,1,20,1,IMB
OCIMB007765,99,A,CONCEPCIÓN DEL PROGRESO,1,20,1,IMB
OCIMB007770,99,C,C.S.U. SANTA TERESA,1,20,1,IMB
OCIMB007782,99,A,RIO GRANADA,1,20,1,IMB
OCIMB007794,99,E,R 02 SAN AGUSTIN YATARENI,1,20,1,IMB
OCIMB007806,99,D,SAN FRANCISCO SOLA,1,20,1,IMB
OCIMB007811,99,A,DURAZNILLO,1,20,1,IMB
OCIMB007823,99,A,SAN SEBASTIAN DE LA GRUTAS,1,20,1,IMB
OCIMB007835,99,D,SANTA CATARINA MINAS,1,20,1,IMB
OCIMB007840,99,G,CSU 04 SANTA CRUZ AMILPAS,1,20,1,IMB
OCIMB007852,99,A,RECIBIMIENTO DE CUAHUTEMOC,1,20,1,IMB
OCIMB007864,99,N,HC TLACOTEPEC,1,20,2,IMB
OCIMB007876,99,A,NUEVA ESPERANZA,1,20,1,IMB
OCIMB007881,99,D,COL. 25 DE MAYO,1,20,1,IMB
OCIMB007893,99,A,SANTA INES,1,20,1,IMB
OCIMB007905,99,A,ARROYO METATE,1,20,1,IMB
OCIMB007910,99,A,CENTRO DE SALUD DE YUVILA,1,20,1,IMB
OCIMB007922,99,D,CENTRO DE SALUD DE GUELACÉ,1,20,1,IMB
OCIMB007934,99,A,SANTA MARÍA ROALO,1,20,1,IMB
OCIMB007946,99,A,SANTA MARÍA OCOTLAN,1,20,1,IMB
OCIMB007951,99,A,GUADALUPE MIRAMAR,1,20,1,IMB
OCIMB007963,99,A,DNYODOCOYO (CIÉNEGA DE TULE),1,20,1,IMB
OCIMB007975,99,A,SAN ANTONIO YODONDUZA MONTEVERDE,1,20,1,IMB
OCIMB007980,99,A,SAN VICENTE EL ZAPOTE,1,20,1,IMB
OCIMB007992,99,A,SAN JOSÉ ÑUMI,1,20,1,IMB
OCIMB008004,99,D,COL. GUILLERMO GONZALES GUARDADO,1,20,1,IMB
OCIMB008016,T12,T,CLÍNICA DE ESPECIALIDADES ODONTOLOGICAS,1,20,1,IMB
OCIMB008021,99,A,LA MINA,1,20,1,IMB
OCIMB008033,99,CES,CESA VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1,20,1,IMB
OCIMB008045,99,N,HC LA PAZ TEOJOMULCO-TEXMELUCAN,1,20,2,IMB
OCIMB008050,99,A,SAN MIGUEL JALTEPEC,1,20,1,IMB
OCIMB008062,99,D,SAN FRANCISCO TEOPAN,1,20,1,IMB
OCIMB008074,99,A,VENTA DE URIBE DE JUÁREZ,1,20,1,IMB
OCIMB008086,99,P,PFAM PLAYA SAN VICENTE,1,20,1,IMB
OCIMB008091,99,P,UNIDAD MEDICA MOVIL MAZATLÁN VILLA DE FLORES (AGUA MOSQUITO),1,20,1,IMB
OCIMB008103,99,P,UNIDAD MEDICA MOVIL SAN FRANCISCO CHAPULAPA,1,20,1,IMB
OCIMB008115,99,P,UNIDAD MEDICA MOVIL SAN JOSÉ TENANGO 1,1,20,1,IMB
OCIMB008120,99,P,UNIDAD MEDICA MOVIL COLONIA CUAUHTÉMOC,1,20,1,IMB
OCIMB008132,99,P,UNIDAD MEDICA MOVIL SAN JOSÉ TENANGO 3,1,20,1,IMB
OCIMB008144,99,P,UNIDAD MEDICA MOVIL SAN MIGUEL COATLÁN,1,20,1,IMB
OCIMB008156,99,P,CARAVANA SAN MIGUEL MIXTEPEC,1,20,1,IMB
OCIMB008161,99,P,UNIDAD MEDICA MOVIL SANTIAGO TLAZOYALTEPEC,1,20,1,IMB
OCIMB008173,99,P,UNIDAD MEDICA MOVIL EL HUAMUCHL,1,20,1,IMB
OCIMB008185,99,A,SANTO DOMINGO JALIEZA,1,20,1,IMB
OCIMB008190,99,N,HC TAMAZOLA,1,20,2,IMB
OCIMB008202,99,A,POBLETE (SAN ANTONIO POBLETE),1,20,1,IMB
OCIMB008214,99,A,SANTA MARTHA CHICHIHUALTEPEC,1,20,1,IMB
OCIMB008226,99,A,LAS FLORES (COLONIA LAS FLORES),1,20,1,IMB
OCIMB008231,99,A,SAN JUAN GUIVINI,1,20,1,IMB
OCIMB008243,99,A,YOJUELA,1,20,1,IMB
OCIMB008255,99,A,SAN ANTONIO NOPALERA,1,20,1,IMB
OCIMB008260,99,A,SANTA CATARINA XANAGUIA,1,20,1,IMB
OCIMB008272,99,A,SANTIAGO LAPAGUIA,1,20,1,IMB
OCIMB008284,99,A,EL SITIO,1,20,1,IMB
OCIMB008296,99,D,SAN FRANCISCO TUTLA,1,20,1,IMB
OCIMB008301,99,A,LA ARENA,1,20,1,IMB
OCIMB008313,99,A,EL AJAL,1,20,1,IMB
OCIMB008325,99,A,SAN FRANCISCO LA PAZ,1,20,1,IMB
OCIMB008330,99,P,UNIDAD MEDICA MOVIL LLANO MANTECA (TIPO 2),1,20,1,IMB
OCIMB008342,99,A,EL ORO,1,20,1,IMB
OCIMB008354,99,G,SAN PABLO HUIXTEPEC,1,20,1,IMB
OCIMB008366,99,P,UM 09 SAN JUAN METALTEPEC,1,20,3,IMB
OCIMB008371,99,P,UNIDAD MEDICA MOVIL LA CORDILLERA,1,20,1,IMB
OCIMB008383,99,P,UNIDAD MEDICA MOVIL DIVIDIDA SANTA MARÍA CHILCHOTLA,1,20,1,IMB
OCIMB008395,99,P,PFAM T-0 EL PERDIZ,1,20,3,IMB
OCIMB008400,99,P,PFAM PIEDRA DEL SOL,1,20,3,IMB
OCIMB008412,99,P,UNIDAD MEDICA MOVIL CERRO RABÓN,1,20,1,IMB
OCIMB008424,99,P,PFAM T-0 SAN PEDRO ACATLAN EL GRANDE,1,20,3,IMB
OCIMB008436,99,P,PFAM LAS DELICIAS,1,20,3,IMB
OCIMB008441,99,P,UNIDAD MEDICA MOVIL CANDELARIA LA ESTANCIA (PALO DE LIMA),1,20,1,IMB
OCIMB008453,99,P,UNIDAD MEDICA MOVIL LA PAZ,1,20,1,IMB
OCIMB008465,99,P,UNIDAD MEDICA MOVIL LA SABANA,1,20,1,IMB
OCIMB008470,99,P,UNIDAD MEDICA MOVIL SAN FRANCISCO DE LAS FLORES,1,20,1,IMB
OCIMB008482,99,P,UNIDAD MEDICA MOVIL LOMA NARANJA,1,20,1,IMB
OCIMB008494,99,A,SANTA ROSA DE LIMA,1,20,1,IMB
OCIMB008506,99,A,LLANO DE LA CANOA,1,20,1,IMB
OCIMB008511,99,A,RÍO MIJANGOS,1,20,1,IMB
OCIMB008523,99,A,CIENEGUILLA,1,20,1,IMB
OCIMB008535,99,A,SAN JOSÉ LA GARZONA,1,20,1,IMB
OCIMB008540,99,A,SAN JUAN ZAPOTITLÁN,1,20,1,IMB
OCIMB008552,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES HUAJUAPAM,1,20,1,IMB
OCIMB008564,UNE04,UNE,UNEME EC JUCHITÁN,1,20,1,IMB
OCIMB008576,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES VIGUERA,1,20,1,IMB
OCIMB008581,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES XOXOCOTLÁN,1,20,1,IMB
OCIMB008593,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES TEHUANTEPEC,1,20,1,IMB
OCIMB008605,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES TUXTEPEC,1,20,1,IMB
OCIMB008610,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PUERTO ESCONDIDO,1,20,1,IMB
OCIMB008622,99,A,CARRIZAL,1,20,1,IMB
OCIMB008634,99,N,HC LOMA BONITA,1,20,2,IMB
OCIMB008646,UNE04,UNE,UNEME EC COLONIA VOLCANES,1,20,1,IMB
OCIMB008651,99,M,HG SALINA CRUZ,1,20,2,IMB
OCIMB008663,99,A,SANTA LUCÍA SOSOLA,1,20,1,IMB
OCIMB008675,99,A,BARRA DE LA CRUZ,1,20,1,IMB
OCIMB008680,99,A,LA LIBERTAD,1,20,1,IMB
OCIMB008692,99,A,RÍO SECO,1,20,1,IMB
OCIMB008704,99,A,SANTA ISABEL LA REFORMA,1,20,1,IMB
OCIMB008716,99,A,SAN JUAN DEL RÍO,1,20,1,IMB
OCIMB008721,99,A,BARRANCA RICA,1,20,1,IMB
OCIMB008733,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PINOTEPA,1,20,1,IMB
OCIMB008745,99,CES,CESA CRUCESITA,1,20,1,IMB
OCIMB008750,99,A,LA GRUA,1,20,1,IMB
OCIMB008762,99,A,SANTIAGO TILAPA,1,20,1,IMB
OCIMB008774,99,N,HC NEJAPA DE MADERO,1,20,2,IMB
OCIMB008786,99,A,TIERRA COLORADA,1,20,1,IMB
OCIMB008791,99,CES,CESSA TEHUANTEPEC,1,20,1,IMB
OCIMB008803,99,N,HC VALLE NACIONAL,1,20,2,IMB
OCIMB008815,99,M,HG PUERTO ESCONDIDO,1,20,2,IMB
OCIMB008820,UNE04,UNE,UNEME EC TEHUANTEPEC,1,20,1,IMB
OCIMB008832,99,D,SAN MARTÍN BUENAVISTA,1,20,1,IMB
OCIMB008844,99,A,EL DURAZNAL (SAN JOSÉ EL DURAZNAL),1,20,1,IMB
OCIMB008856,99,CES,CESSA PINOTEPA DE DON LUIS,1,20,1,IMB
OCIMB008861,99,N,HC TEMASCAL,1,20,2,IMB
OCIMB008873,99,N,HC SANTOS REYES NOPALA,1,20,2,IMB
OCIMB008885,99,E,COL. LÁZARO CARDENAS,1,20,1,IMB
OCIMB008890,UNE99,UNE,UNEME CASA DE LA MUJER HUAJUAPEÑA,1,20,1,IMB
OCIMB008902,UNE04,UNE,UNEME EC HUAJUAPAN DE LEÓN,1,20,1,IMB
OCIMB008914,99,A,R 01 AGUA DE CUEVA,1,20,1,IMB
OCIMB008926,99,A,R 01 PRAXEDIS DE GUERRERO,1,20,1,IMB
OCIMB008931,99,A,R 01 SAN MIGUEL ETLA (SAN MIGUEL GUELACHE ETLA),1,20,1,IMB
OCIMB008943,99,A,R 01 EL CARRIZAL (SAN LORENZO TEXMELUCAN),1,20,1,IMB
OCIMB008955,99,A,R 01 QUINICUENA,1,20,1,IMB
OCIMB008960,99,A,R 01 EL LIMONCILLO,1,20,1,IMB
OCIMB008972,99,A,R 01 MANO DEL SEÑOR,1,20,1,IMB
OCIMB008984,99,A,R 01 EL PORTEZUELO,1,20,1,IMB
OCIMB008996,99,A,R 01 BUENA VISTA,1,20,1,IMB
OCIMB009001,99,A,R 01 SAN NICOLAS QUIALANA,1,20,1,IMB
OCIMB009013,99,CES,CES TLALIXTAC DE CABRERA,1,20,1,IMB
OCIMB009025,99,A,R 01 OCOTAL,1,20,1,IMB
OCIMB009030,99,A,R 01 RIO PACHIÑE,1,20,1,IMB
OCIMB009042,99,A,R 01 SANTA ANA,1,20,1,IMB
OCIMB009054,99,A,R 01 RINCON MORENO,1,20,1,IMB
OCIMB009066,99,A,R 01 VILLA NUEVA,1,20,1,IMB
OCIMB009071,99,M,HG PUTLA AMIGO DE LA NIÑEZ Y DE LA MADRE,1,20,2,IMB
OCIMB009083,99,A,R 01 EL ARADOR,1,20,1,IMB
OCIMB009095,99,A,R 01 SAN ISIDRO CHACALAPA,1,20,1,IMB
OCIMB009100,99,N,HC RÍO GRANDE,1,20,2,IMB
OCIMB009112,99,A,R 01 EL MOLINO,1,20,1,IMB
OCIMB009124,99,A,R 01 AGUA DEL TORO,1,20,1,IMB
OCIMB009136,UNE99,UNE,UNEME CASA DE LA MUJER DE JUXTLAHUACA,1,20,1,IMB
OCIMB009141,99,A,R 01 MONTE FRÍO,1,20,1,IMB
OCIMB009153,99,A,R 01 EL CARRIZAL,1,20,1,IMB
OCIMB009165,99,B,R 02 SAN JERÓNIMO YAHUICHE,1,20,1,IMB
OCIMB009170,99,E,R 02 GUADALUPE ETLA,1,20,1,IMB
OCIMB009182,99,P,U. M. 02 CA CU,1,20,1,IMB
OCIMB009194,99,P,U. M. 03 CA CU,1,20,1,IMB
OCIMB009206,99,A,R 01 LOS FRAILES,1,20,1,IMB
OCIMB009211,99,A,R 01 SANTO TOMÁS,1,20,1,IMB
OCIMB009223,99,A,R 01 RÍO SAN JUAN,1,20,1,IMB
OCIMB009235,99,A,R 01 SANTIAGO CHILIXTLAHUACA,1,20,1,IMB
OCIMB009240,99,A,R 01 EL PROGRESO,1,20,1,IMB
OCIMB009252,99,E,R 02 SAN DIONISIO OCOTEPEC,1,20,1,IMB
OCIMB009264,99,P,UNIDAD MEDICA MOVIL SIERRA SUR LOXICHA (EL AGUACATE),1,20,1,IMB
OCIMB009276,99,P,PFAM T-2 SANTO DOMINGO DE MORELOS,1,20,1,IMB
OCIMB009281,99,P,UNIDAD MEDICA MOVIL JUXTLAHUACA (RÍO METATES),1,20,1,IMB
OCIMB009293,99,P,UM 05 TAMAZULÁPAM DEL ESPÍRITU SANTO,1,20,3,IMB
OCIMB009305,UNE04,UNE,UNEME EC TUXTEPEC,1,20,1,IMB
OCIMB009310,99,A,PEÑAS NEGRAS R 01,1,20,1,IMB
OCIMB009322,99,A,GUADALUPE VICTORIA R 01,1,20,1,IMB
OCIMB009334,99,E,COL. VICTOR YODO R 02,1,20,1,IMB
OCIMB009346,99,CES,CESSA TEOTITLÁN DEL VALLE,1,20,1,IMB
OCIMB009351,99,P,UNIDAD MEDICA MOVIL ALTAMIRA,1,20,1,IMB
OCIMB009363,99,A,"CENTRO DE SALUD TIPO A, ESTACIÓN REFUGIO",1,20,1,IMB
OCIMB009375,99,A,R 01 YOGOPE,1,20,1,IMB
OCIMB009380,99,A,CENTRO DE SALUD DE 1 CONSULTORIO SAN RAFAEL,1,20,1,IMB
OCIMB009392,99,E,R 02 FRACCIONAMIENTO EL RETIRO,1,20,1,IMB
OCIMB009404,99,B,R 02 ESTACIÓN SARABIA,1,20,1,IMB
OCIMB009416,99,N,HC TEOTITLÁN DE FLORES MAGÓN,1,20,2,IMB
OCIMB009421,99,A,R 01 SAN JUAN LACHAO PUEBLO VIEJO,1,20,1,IMB
OCIMB009433,99,CES,CESSA SAN LUCAS OJITLÁN,1,20,1,IMB
OCIMB009445,99,N,HC VILLA SOLA VEGA,1,20,2,IMB
OCIMB009450,99,B,R 02 SAN FRANCISCO JAVIER,1,20,1,IMB
OCIMB009462,99,N,HC SANTA MARIA HUATULCO,1,20,2,IMB
OCIMB009474,99,A,R 01 MAZUNTE,1,20,1,IMB
OCIMB009486,99,A,R 01 SANTA ELENA EL TULE,1,20,1,IMB
OCIMB009491,99,A,CONSULTORIO DE MEDICINA GENERAL,1,20,1,IMB
OCIMB009503,99,I,CSU 06 PUERTO ESCONDIDO,1,20,1,IMB
OCIMB009515,99,A,R 01 EL TOMATAL,1,20,1,IMB
OCIMB009520,99,A,R 01 LAS PALMAS,1,20,1,IMB
OCIMB009532,99,CES,CESSA NOCHIXTLÁN,1,20,1,IMB
OCIMB009544,99,A,R 01 SAN JUAN LAS HUERTAS,1,20,1,IMB
OCIMB009556,99,E,R 02 SAN JUAN LACHAO,1,20,1,IMB
OCIMB009561,99,N,HC SAN PEDRO HUAMELULA,1,20,2,IMB
OCIMB009573,99,P,UM 09 SOLEDAD PIEDRA LARGA (PROCEDES),1,20,1,IMB
OCIMB009585,99,A,R 01 TIERRA BLANCA,1,20,1,IMB
OCIMB009590,99,A,R 01 BENITO JUAREZ EL TREBOL,1,20,1,IMB
OCIMB009602,99,A,R 01 SANTA MARÍA TLAPANALQUIAHUITL,1,20,1,IMB
OCIMB009614,99,A,SANTA MARÍA DEL MAR,1,20,1,IMB
OCIMB009626,99,CES,CENTRO DE SALUD DE SERVICIOS AMPLIADOS (CESSA) SANTIAGO ASTATA,1,20,1,IMB
OCIMB009631,99,M,HOSPITAL GENERAL DE LA MUJER Y LA NIÑEZ OAXAQUEÑA,1,20,2,IMB
OCIMB009643,99,N,IXTLÁN DE JUÁREZ,1,20,2,IMB
OCIMB009655,99,H,CENTRO DE SALUD URBANO 05 NB SAN PABLO VILLA DE MITLA,1,20,1,IMB
OCIMB009660,99,M,HOSPITAL GENERAL DE SAN JUAN BAUTISTA TUXTEPEC,1,20,2,IMB
OCIMB009696,99,OFI,COORDINACIÓN ESTATAL DE LOS SPS IMSS BIENESTAR OAXACA,1,20,3,IMB
OCSSA004601,99,A,LA ESPERANZA,1,20,1,SSA
OCSSA007640,99,LAB,LABORATORIO MOVIL DE DETECCION MOLECULAR,1,20,3,SSA
OCSSA007681,UNE03,UNE,UNEME CAPASITS PINOTEPA NACIONAL,1,20,1,SSA
OCSSA007710,99,OFI,UNIDAD EPIDEMIOLOGICA DE VECTORES,1,20,3,SSA
OCSSA008055,99,OFI,PATRIMONIO DE LA BENEFICENCIA PUBLICA,1,20,3,SSA
OCSSA008060,99,OFI,COMISION ESTATAL PARA LA PROTECCION CONTRA RIESGOS SANITARIOS (COEPRISO),1,20,3,SSA
OCSSA008096,99,OFI,DEPARTAMENTO DE CONSERVACION Y MANTENIMIENTO,1,20,3,SSA
OCSSA008125,99,P,SERVICIO AMIGABLE ITINERANTE EDUSEX,1,20,1,SSA
OCSSA013981,UNE03,UNE,UNE03 CAPASIT (VIH/SIDA) SALINA CRUZ,1,20,1,SSA
OCSSA014010,99,OFI,SUBDIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,1,20,3,SSA
OCSSA014034,JUR01,OFI,JURISDICCIÓN SANITARIA NO. 1 VALLES CENTRALES,1,20,3,SSA
OCSSA014061,99,OFI,DIRECCIÓN DE ASUNTOS JURÍDICOS,1,20,3,SSA
OCSSA014223,99,OTR_,CENTRO ESTATAL DE VACUNOLOGÍA,1,20,3,SSA
OCSSA014241,99,OFI,DIRECCIÓN DE PLANEACIÓN Y DESARROLLO,1,20,3,SSA
OCSSA014752,99,LAB,LABORATORIO ESTATAL,1,20,3,SSA
OCSSA014781,99,OFI,JEFATURA,1,20,3,SSA
OCSSA014822,99,OFI,UNIDAD DE OBRAS CONSERVACION Y MANTENIMIENTO,1,20,3,SSA
OCSSA014851,99,OFI,SUBDIRECCIÓN DE OPORTUNIDADES Y DIR. DEL SISTEMA DE PROTECCIÓN SOCIAL EN SALUD,1,20,3,SSA
OCSSA014863,99,OFI,COORDINACION DE UNIDADES MÓVILES,1,20,3,SSA
OCSSA015843,99,OTR_,MODULO COYUL I MOD,1,20,3,SSA
OCSSA016036,99,OTR_,MODULO SABINILLO(SABINILLO ÑUMI) I MOD,1,20,3,SSA
OCSSA016613,JUR01,OFI,JURISDICCIÓN SANITARIA NO. 4 COSTA,1,20,3,SSA
OCSSA016642,99,OFI,DIRECCIÓN DE ATENCIÓN MÉDICA,1,20,3,SSA
OCSSA016666,JUR01,OFI,JURISDICCIÓN SANITARIA NO.2 ISTMO,1,20,3,SSA
OCSSA016695,JUR01,OFI,JURISDICCIÓN SANITARIA NO. 5 MIXTECA,1,20,3,SSA
OCSSA016892,99,OTR_,MÓDULO SAN ANDRES HIDALGO I,1,20,3,SSA
OCSSA017534,99,OTR_,MÓDULO SANTA MARÍA CHILCHOTLA I,1,20,3,SSA
OCSSA017674,99,OTR_,MÓDULO SANTIAGO TLAZOYALTEPEC I,1,20,3,SSA
OCSSA017744,99,OTR_,MÓDULO ACATLAN II (PAC),1,20,3,SSA
OCSSA017756,99,OTR_,MÓDULO ACATLAN III (OPO),1,20,3,SSA
OCSSA017761,99,OTR_,MÓDULO AYOTZINTEPEC I (PAC),1,20,3,SSA
OCSSA017773,99,OTR_,MÓDULO AYOTZINTEPEC II,1,20,3,SSA
OCSSA017785,99,OTR_,MÓDULO COSOLAPA I (ESI 13),1,20,3,SSA
OCSSA017954,99,OTR_,MÓDULO TUXTEPEC III (ESI 15),1,20,3,SSA
OCSSA018000,99,OTR_,MÓDULO OJITLAN III (PAC),1,20,3,SSA
OCSSA018082,99,OTR_,MÓDULO IXCATLAN II (PAC),1,20,3,SSA
OCSSA018106,99,OTR_,MÓDULO JACATEPEC II (PAC),1,20,3,SSA
OCSSA018111,99,OTR_,MÓDULO SAN JUAN DEL RIO I (PAC),1,20,3,SSA
OCSSA018135,99,OTR_,MÓDULO YAVEO I (PAC),1,20,3,SSA
OCSSA018152,99,OTR_,MÓDULO VALLE I (PAC),1,20,3,SSA
OCSSA018164,99,OTR_,MÓDULO VALLE II (PAC),1,20,3,SSA
OCSSA018181,99,OTR_,MÓDULO VALLE NACIONAL IV (ESI 11),1,20,3,SSA
OCSSA018193,99,OTR_,MÓDULO VALLE NACIONAL V (ESI 14),1,20,3,SSA
OCSSA018222,99,OTR_,MÓDULO TAMAZULAPAM I,1,20,3,SSA
OCSSA018234,99,OTR_,MÓDULO LINDA VISTA,1,20,3,SSA
OCSSA018263,99,OTR_,MÓDULO NEJAPA,1,20,3,SSA
OCSSA018292,99,OTR_,MÓDULO SAN CARLOS YAUTEPEC,1,20,3,SSA
OCSSA018345,99,OTR_,MÓDULO SAN LORENZO ALBARRADAS,1,20,3,SSA
OCSSA018362,99,OTR_,MÓDULO TALEA DE CASTRO,1,20,3,SSA
OCSSA018386,99,OTR_,MÓDULO SOLEDAD SALINAS,1,20,3,SSA
OCSSA018432,99,OTR_,MÓDULO SANTA MARÍA YACOCHI,1,20,3,SSA
OCSSA018456,99,OTR_,MÓDULO SANTIAGO LAXOPA,1,20,3,SSA
OCSSA019325,99,OFI,EMERGENCIAS EN SALUD,1,20,3,SSA
OCSSA019721,UNE03,UNE,CENTRO AMBULATORIO PARA LA PREVENCIÓN Y ATENCIÓN DEL SIDA E ITS,1,20,1,SSA
OCSSA019745,99,OTR_,MÓDULO CERRO MONEDA I,1,20,3,SSA
OCSSA019750,99,OTR_,MÓDULO LACHIVIA,1,20,3,SSA
OCSSA019762,99,OTR_,MODULO TAMAZULAPAM II,1,20,3,SSA
OCSSA019861,99,LAB,CENTRO REGIONAL PARA DIAGNOSTICO DE CA CU,1,20,3,SSA
OCSSA020042,99,OFI,COORDINACIÓN GENERAL DE TELEMEDICINA,1,20,3,SSA
OCSSA020124,EST01,OFI,DIRECCIÓN DE PREVENCIÓN Y PROMOCIÓN,1,20,3,SSA
OCSSA020136,99,OFI,SUBSECRETARÍAS GENERALES,1,20,3,SSA
OCSSA020153,99,OFI,COORD. ESTATAL DE PROVAC,1,20,3,SSA
OCSSA020170,99,OFI,DIRECCIÓN DE ADMINSTRACIÓN,1,20,3,SSA
OCSSA020194,99,OFI,COORDINACION ESTATAL DEL PROGRAMA DE FORTALECIMIENTO A LA ATENCION MEDICA,1,20,3,SSA
OCSSA020252,JUR01,OFI,JURISDICCIÓN SANITARIA NO. 3 TUXTEPEC,1,20,3,SSA
OCSSA020264,JUR01,OFI,JURISDICCIÓN SANITARIA NO. 6 SIERRA,1,20,3,SSA
OCSSA020276,99,OFI,U. E. OAXACA DE JUÁREZ,1,20,3,SSA
OCSSA020281,99,OFI,U. E. MIAHUATLAN DE PORFIRIO DÍAZ,1,20,3,SSA
OCSSA020293,99,OFI,U. E. SAN MIGUEL SOLA DE VEGA,1,20,3,SSA
OCSSA020305,99,OFI,U. E. JUCHITAN DE ZARAGOZA,1,20,3,SSA
OCSSA020310,99,OFI,U. E. MAGDALENA TEQUISISTLAN,1,20,3,SSA
OCSSA020322,99,OFI,U. E. SANTO DOMINGO TEHUANTEPEC,1,20,3,SSA
OCSSA020334,99,OFI,U. E. NUEVO SOYALTEPEC,1,20,3,SSA
OCSSA020346,99,OFI,U. E. PINOTEPA NACIONAL,1,20,3,SSA
OCSSA020351,99,OFI,U. E. PUERTO ESCONDIDO,1,20,3,SSA
OCSSA020363,99,OFI,U. E. SAN PEDRO POCHUTLA,1,20,3,SSA
OCSSA020375,99,OFI,U. E. PUTLA DE GUERRERO,1,20,3,SSA
OCSSA020380,99,OFI,U. E. SAN PEDRO TOTOLAPAN,1,20,3,SSA
OCSSA020392,99,OFI,U. E. EL CAMARON,1,20,3,SSA
OCSSA020404,99,OFI,U. E. TLACOLULA DE MATAMOROS,1,20,3,SSA
OCSSA020416,99,OFI,SNTSA SECCIÓN NO. 35,1,20,3,SSA
OCSSA020421,99,OFI,SNTSA SECCIÓN NO. 73,1,20,3,SSA
OCSSA020433,99,OFI,SECCIÓN NO. 94 ONCOCERCOSIS,1,20,3,SSA
OCSSA021326,99,A,CENTRO DE SALUD DE UN NUCLEO BASICO SANTA MARIA EL RINCON,1,20,1,SSA
OCSSA021331,99,CES,CESSA DE OCOTLAN DE MORELOS,1,20,1,SSA
OCSSA021343,99,A,LAZARO CARDENAS YUCUNICOCO,1,20,1,SSA
OCSSA021500,99,P,UM 08 SAN FELIPE JALAPA DE DIAZ,1,20,3,SSA
OCSSA021512,99,OFI,DIRECCION DE ENSEÑANZA Y CALIDAD,1,20,3,SSA
PLIMB000013,99,D,CENTRO DE SALUD SANTA MARÍA NENETZINTLA,1,21,1,IMB
PLIMB000025,99,A,CENTRO DE SALUD JILIAPAN,1,21,1,IMB
PLIMB000030,99,A,CENTRO DE SALUD LA PALMA,1,21,1,IMB
PLIMB000042,99,A,CENTRO DE SALUD HERMENEGILDO GALEANA,1,21,1,IMB
PLIMB000054,99,A,CENTRO DE SALUD LA HUERTA,1,21,1,IMB
PLIMB000066,99,A,CENTRO DE SALUD SAN BERNARDO,1,21,1,IMB
PLIMB000071,99,D,CENTRO DE SALUD ACTIPAN DE MORELOS,1,21,1,IMB
PLIMB000083,99,D,CENTRO DE SALUD NICOLÁS BRAVO,1,21,1,IMB
PLIMB000095,99,D,CENTRO DE SALUD SAN MARCOS ACTEOPAN,1,21,1,IMB
PLIMB000100,99,N,HOSPITAL COMUNITARIO AHUACATLÁN,1,21,2,IMB
PLIMB000112,99,A,CENTRO DE SALUD SAN MARCOS ELOXOCHITLAN,1,21,1,IMB
PLIMB000124,99,D,CENTRO DE SALUD SAN MATEO TLACOTEPEC,1,21,1,IMB
PLIMB000136,99,A,CENTRO DE SALUD SAN ANDRÉS TLAYEHUALANCINGO,1,21,1,IMB
PLIMB000141,99,D,CENTRO DE SALUD AHUAZOTEPEC,1,21,1,IMB
PLIMB000153,99,A,CENTRO DE SALUD BERISTAIN,1,21,1,IMB
PLIMB000165,99,A,CENTRO DE SALUD LAGUNA SECA,1,21,1,IMB
PLIMB000170,99,A,CENTRO DE SALUD CUAUTOTOLAPA,1,21,1,IMB
PLIMB000182,99,A,CENTRO DE SALUD TECPANZACOALCO,1,21,1,IMB
PLIMB000194,99,A,CENTRO DE SALUD CUAXUXPA,1,21,1,IMB
PLIMB000206,99,D,CENTRO DE SALUD ACAXTLAHUACÁN,1,21,1,IMB
PLIMB000211,99,A,CENTRO DE SALUD SAN MIGUEL TECUITLAPA,1,21,1,IMB
PLIMB000223,99,E,CENTRO DE SALUD ALTEPEXI,1,21,1,IMB
PLIMB000235,99,A,CENTRO DE SALUD DE CUAUTOTOLA,1,21,1,IMB
PLIMB000240,99,E,CENTRO DE SALUD ATEMPAN,1,21,1,IMB
PLIMB000252,99,A,CENTRO DE SALUD TEZHUATEPEC,1,21,1,IMB
